iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_leaf_size,param_metric,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,82,0.000700688362121582,1.1399525052540768e-05,0.0006774187088012696,9.818706983209092e-06,38,minkowski,6,2,uniform,"{'leaf_size': 38, 'metric': 'minkowski', 'n_neighbors': 6, 'p': 2, 'weights': 'uniform'}",-1.1364965010845642,0.2465772450664273,0.47958059130853026,0.05188928534250026,0.5036189048494497,-0.39343355460160456,-0.9323489794091182,-0.7792879906275727,0.3814266809202813,-0.360269962289127,-0.19387442805247979,0.5804747067120071,579,0.31288668728136604,0.5108083272774542,0.35935487166379,0.332024736032268,0.3298831574567783,0.2326351459942435,0.3895336081898828,0.30255316743017924,0.3077467740261519,0.3602045059390975,0.34376309812912115,0.06865939254434827
0,82,0.00097198486328125,0.0007187299418688529,0.0008816719055175781,0.000503183673607626,38,minkowski,6,2,distance,"{'leaf_size': 38, 'metric': 'minkowski', 'n_neighbors': 6, 'p': 2, 'weights': 'distance'}",-1.2691438432151823,0.23930307258337624,0.4850031356736615,0.0842083685998889,0.47044600886243293,-0.4007854500767476,-0.9318158369521503,-0.7593245554223258,0.38687166769971915,-0.3696756352368904,-0.2064913067484217,0.5997547223585823,589,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0006996870040893554,8.781477692322675e-06,0.0006619691848754883,9.966495486795696e-06,38,minkowski,8,1,uniform,"{'leaf_size': 38, 'metric': 'minkowski', 'n_neighbors': 8, 'p': 1, 'weights': 'uniform'}",-0.6415430875047488,0.16739807955988628,0.4491470979306451,-0.19424980102330047,0.5159926896424352,-0.3517884883423661,-0.44082905027809094,-0.4012707783186078,0.5403303380563128,-0.16065623006109675,-0.051746923033893145,0.41417480541257684,259,0.21865950568372683,0.354907697805394,0.3930079254769594,0.29684670047042483,0.31982865667428806,0.18247837222744745,0.38208103240527613,0.2710160299230572,0.34886312993181234,0.3261412960527861,0.3093830346651172,0.06501075545330477
0,82,0.0006909847259521484,4.970098198240427e-06,0.0006784915924072266,2.5293458380732903e-05,38,minkowski,8,1,distance,"{'leaf_size': 38, 'metric': 'minkowski', 'n_neighbors': 8, 'p': 1, 'weights': 'distance'}",-0.7195872628744004,0.15116304757753785,0.45583308727567873,-0.14494043036869564,0.4758940132572327,-0.35388886557335786,-0.44524791754155757,-0.39489652626500016,0.5397053075195586,-0.15830083893602098,-0.05942663859290248,0.41909125068951103,279,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.000697183609008789,8.458182620484055e-06,0.0006667137145996094,6.856513774116016e-06,38,minkowski,8,2,uniform,"{'leaf_size': 38, 'metric': 'minkowski', 'n_neighbors': 8, 'p': 2, 'weights': 'uniform'}",-0.8058187994537767,0.1804961671134836,0.32696847343693347,-0.1446856223406865,0.3487493950503612,-0.2313717820334953,-0.6660884316920614,-0.6354578666269142,0.6384773418353944,-0.26568663452349295,-0.12544177592342545,0.4640356634273194,479,0.25018873604235303,0.40777923276576444,0.39260396863115854,0.2763681784016224,0.32040526201623964,0.223088143217252,0.3424396296011605,0.252454840631962,0.21575766229870785,0.31736964543869395,0.2998455299044914,0.06404935068883286
0,82,0.0012778759002685547,0.0015140570315299075,0.0012146949768066407,0.0011020274015637013,38,minkowski,8,2,distance,"{'leaf_size': 38, 'metric': 'minkowski', 'n_neighbors': 8, 'p': 2, 'weights': 'distance'}",-0.9386105856988147,0.18156262292122716,0.3500231821780232,-0.08131917512152298,0.33442861963593284,-0.25205737747862234,-0.6861343812950933,-0.6102591966560176,0.6246695583579176,-0.28065501533165627,-0.13583517484886262,0.4843679697204909,509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0007009029388427735,2.0777409731329314e-05,0.0006654977798461914,1.3105238425157854e-05,38,minkowski,10,1,uniform,"{'leaf_size': 38, 'metric': 'minkowski', 'n_neighbors': 10, 'p': 1, 'weights': 'uniform'}",-0.1419757713020191,0.10492514512244833,0.30954691696729286,-0.18534570057425404,0.33013548832209805,-0.32537739616190997,-0.5358662082973016,-0.68800296805912,0.4878686788787151,-0.16612927612707318,-0.08102210912311233,0.36560473993463766,319,0.24694724878327223,0.34526856694701713,0.41115054764201897,0.2981562927077457,0.2835890434707623,0.1744691299543888,0.33243534205153846,0.19592576788334393,0.2935004695804756,0.3131924478627415,0.28946348568833047,0.06651210441263355
0,82,0.0007035732269287109,1.4190212365307515e-05,0.0006803512573242187,1.0859017534823976e-05,38,minkowski,10,1,distance,"{'leaf_size': 38, 'metric': 'minkowski', 'n_neighbors': 10, 'p': 1, 'weights': 'distance'}",-0.2664080239765916,0.09995800334796023,0.3416218861700411,-0.1464033635863098,0.31856232883227265,-0.32542478718502954,-0.5319913952374411,-0.6329278491850947,0.4968362775462932,-0.16193381217874725,-0.08081107354526468,0.3630240490843291,309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0012262821197509765,0.0008328038793266275,0.0009054183959960937,0.0006001675445643817,38,minkowski,10,2,uniform,"{'leaf_size': 38, 'metric': 'minkowski', 'n_neighbors': 10, 'p': 2, 'weights': 'uniform'}",-0.21622789797709752,0.1645096532849064,0.24595689181695402,-0.39741402711831575,0.2010306364266633,-0.27667433394035634,-0.5641200415818315,-0.5533161277472576,0.553285299722285,-0.14014668377472317,-0.09831166308887732,0.3553472497039968,339,0.22090654413767707,0.33408042884053013,0.3654830084464423,0.2643957178761225,0.2787712887834184,0.20373757706860451,0.3214872632589333,0.20868491679871326,0.289543509468555,0.32773489618840657,0.2814825150867403,0.053795714538983075
0,82,0.001050114631652832,0.0005874453448377712,0.0007431745529174804,3.9047759330016915e-05,38,minkowski,10,2,distance,"{'leaf_size': 38, 'metric': 'minkowski', 'n_neighbors': 10, 'p': 2, 'weights': 'distance'}",-0.36808104401853137,0.16877254921552742,0.28216531532383704,-0.3333219397955425,0.20357728674300346,-0.28793971510678906,-0.5838598429578976,-0.5286237720870834,0.5465817533044635,-0.16367870261521533,-0.1064408111994228,0.3621633439141008,429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0009918212890625,0.00047591346443700145,0.0007836103439331054,0.00024039734926744545,38,minkowski,15,1,uniform,"{'leaf_size': 38, 'metric': 'minkowski', 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",-0.15899536459316943,0.2397506993193843,0.1157889779247494,-0.12288181587901525,0.21863436280213533,-0.23473561127803588,-0.49212125384657623,-0.5912535460554724,0.38393115112533405,-0.17442912694833113,-0.08163115274289974,0.30284072150728536,329,0.21459081510180966,0.2625459964694963,0.3695171634071879,0.27844502302559615,0.20486421915516007,0.14250181838221587,0.2988795515645638,0.13825518935524428,0.2944481277825295,0.23859598275684502,0.24426438870006484,0.0683744180377409
0,82,0.0010080337524414062,0.0003318940596187583,0.0007353067398071289,3.912018805186728e-05,38,minkowski,15,1,distance,"{'leaf_size': 38, 'metric': 'minkowski', 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}",-0.2315601236060587,0.2270733329090745,0.1636943652846986,-0.1138575692367747,0.22832562182744376,-0.24183833318552628,-0.4928998947166885,-0.5452402556964591,0.40046075179117546,-0.16481940262404504,-0.077066150725316,0.3039637685014762,299,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0009175300598144531,0.00028225769709411285,0.0007240772247314453,3.669137221380297e-05,38,minkowski,15,2,uniform,"{'leaf_size': 38, 'metric': 'minkowski', 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",0.04241373393555947,0.1356459959806332,0.12463765562339846,-0.4789695651262429,0.14670258278418336,-0.19696671441486568,-0.6713761719260358,-0.5682069880405922,0.4909074121687734,-0.023841354847240703,-0.09990534138624294,0.3522521193105568,349,0.19049331680618664,0.24243739083084648,0.35443888666447454,0.2945325146603276,0.24478385604649278,0.15692052743569518,0.29298686854651823,0.131597294586984,0.2422218376046179,0.25249016219005505,0.24029026553721983,0.06338047292630133
0,82,0.0008985996246337891,0.00028785998122146363,0.0007269382476806641,3.510344191193502e-05,38,minkowski,15,2,distance,"{'leaf_size': 38, 'metric': 'minkowski', 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}",-0.07566428326703045,0.1399843132321047,0.16124214559467698,-0.42084315427070784,0.15641998624100817,-0.21037750572311076,-0.6832940791031816,-0.537262000547166,0.4983551770991894,-0.0474113070621347,-0.1018850707806352,0.3463373907917463,379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0009578466415405273,0.00029840477837201403,0.000708913803100586,3.522664963966539e-05,38,minkowski,20,1,uniform,"{'leaf_size': 38, 'metric': 'minkowski', 'n_neighbors': 20, 'p': 1, 'weights': 'uniform'}",0.07311483657327145,0.2460901367282038,0.050639326006077456,-0.12679008124882873,0.2492440596977913,-0.26379591725827756,-0.362574653068662,-0.4191018026183082,0.349593552561721,-0.09110138351282115,-0.029468192613983268,0.2540069208382621,239,0.15876118615813017,0.20551803323240025,0.3498627901159097,0.2724335686653856,0.2191878164916019,0.1163053719793703,0.25378562887893086,0.11468925625193649,0.231151286222692,0.19736653625653688,0.2119061474252894,0.06822031986309678
0,82,0.0008998394012451171,0.00029216258230994343,0.0007007837295532227,2.6631269907323572e-05,38,minkowski,20,1,distance,"{'leaf_size': 38, 'metric': 'minkowski', 'n_neighbors': 20, 'p': 1, 'weights': 'distance'}",-0.010517640363025382,0.23545216254545231,0.09778198187835563,-0.11730395231678648,0.2516925736731449,-0.2646728150006443,-0.3741937608811672,-0.40644334292736506,0.367125443410522,-0.0892896899623663,-0.031036903994387986,0.2550703301028275,249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0009203195571899414,0.00026978162531510956,0.0007202625274658203,4.0539432129963404e-05,38,minkowski,20,2,uniform,"{'leaf_size': 38, 'metric': 'minkowski', 'n_neighbors': 20, 'p': 2, 'weights': 'uniform'}",0.15634578797605103,0.14118358023823407,0.07562233583609546,-0.27186879921270624,0.16939812160833156,-0.2956382341576542,-0.518866285061935,-0.3359904867962935,0.3911856218174743,-0.0927440291699253,-0.058137238692232786,0.27386967136524887,269,0.14757967934560623,0.21442583655296976,0.3179934530601676,0.2899457989622052,0.22230435562900064,0.130611982326304,0.2216967063676455,0.14337546908089105,0.21786545143812652,0.17906900504189216,0.20848677378048083,0.05830522270990028
0,82,0.0009580850601196289,0.0002919668361244848,0.0007446765899658203,3.942151532673696e-05,38,minkowski,20,2,distance,"{'leaf_size': 38, 'metric': 'minkowski', 'n_neighbors': 20, 'p': 2, 'weights': 'distance'}",0.06023183174409541,0.14578966502246404,0.11352820744644976,-0.24991050732280717,0.18005676147971184,-0.29484912129186647,-0.5421301899951501,-0.3213256450947519,0.4068665098732478,-0.10216967140281352,-0.06039121595414203,0.27499930532396627,289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0008981466293334961,0.0002866378470538114,0.0006995201110839844,4.278454450956359e-05,38,chebyshev,4,1,uniform,"{'leaf_size': 38, 'metric': 'chebyshev', 'n_neighbors': 4, 'p': 1, 'weights': 'uniform'}",-1.5266285809279814,0.46371262216760345,0.13815405571654527,0.20228452460685842,0.6493458719483394,-0.5355819179457628,-1.8743103650872865,-1.4886754319320694,0.4160810055903297,-0.3119301102193246,-0.38675483260827487,0.8841918639098996,679,0.3023006854749889,0.5567115614603639,0.3041378028780092,0.3968580746125929,0.4254490271112731,0.31182929407840165,0.4427679435987718,0.2512232754339069,0.3816618449824819,0.41975279776602725,0.3792692307396818,0.08492187717537256
0,82,0.0008940696716308594,0.0002895845645274065,0.0007103681564331055,3.640711033805435e-05,38,chebyshev,4,1,distance,"{'leaf_size': 38, 'metric': 'chebyshev', 'n_neighbors': 4, 'p': 1, 'weights': 'distance'}",-1.666630069096387,0.44408562180324695,0.14958101760792286,0.1839305983477164,0.605397346068852,-0.5364976622946058,-2.041588603793437,-1.4385691386445099,0.37834239185226726,-0.31386838450996635,-0.42358168826589004,0.9148997495106104,699,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0009677410125732422,0.00031929396740434647,0.0006967782974243164,3.8700447167949945e-05,38,chebyshev,4,2,uniform,"{'leaf_size': 38, 'metric': 'chebyshev', 'n_neighbors': 4, 'p': 2, 'weights': 'uniform'}",-1.5266285809279814,0.46371262216760345,0.13815405571654527,0.20228452460685842,0.6493458719483394,-0.5355819179457628,-1.8743103650872865,-1.4886754319320694,0.4160810055903297,-0.3119301102193246,-0.38675483260827487,0.8841918639098996,679,0.3023006854749889,0.5567115614603639,0.3041378028780092,0.3968580746125929,0.4254490271112731,0.31182929407840165,0.4427679435987718,0.2512232754339069,0.3816618449824819,0.41975279776602725,0.3792692307396818,0.08492187717537256
0,82,0.0008978843688964844,0.0002883154779988437,0.0007065057754516602,3.741942191628166e-05,38,chebyshev,4,2,distance,"{'leaf_size': 38, 'metric': 'chebyshev', 'n_neighbors': 4, 'p': 2, 'weights': 'distance'}",-1.666630069096387,0.44408562180324695,0.14958101760792286,0.1839305983477164,0.605397346068852,-0.5364976622946058,-2.041588603793437,-1.4385691386445099,0.37834239185226726,-0.31386838450996635,-0.42358168826589004,0.9148997495106104,699,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0008941411972045899,0.0002740325534258727,0.0006988048553466797,3.468035700952763e-05,38,chebyshev,6,1,uniform,"{'leaf_size': 38, 'metric': 'chebyshev', 'n_neighbors': 6, 'p': 1, 'weights': 'uniform'}",-0.5366795692569191,0.37863003144812923,0.19124537455013035,0.17939582905932105,0.43645326328777834,-0.32985561382645123,-1.7347239295994217,-1.265471771881732,0.47323102515075666,-0.2698373806419998,-0.24776127417104082,0.7136545899294017,599,0.26840187029616525,0.4820842992937159,0.31156555488749016,0.30003894214173854,0.4090548760942124,0.23393052788405744,0.3783221370997105,0.23228507986911484,0.28165422343534263,0.3460346885052473,0.32433721995067955,0.07602464301426816
0,82,0.0009546279907226562,0.0003137047845701869,0.0007231712341308593,4.7288424449117447e-05,38,chebyshev,6,1,distance,"{'leaf_size': 38, 'metric': 'chebyshev', 'n_neighbors': 6, 'p': 1, 'weights': 'distance'}",-0.6723859609673706,0.3746765669343012,0.193333388221397,0.18785032976809124,0.4247870293082383,-0.3456151590324188,-1.8482699872262423,-1.2564375815196502,0.4497352059610713,-0.2748811635742294,-0.2767207332126812,0.7397202122248471,629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0008625030517578125,0.000255796230213199,0.000690293312072754,4.014335257263089e-05,38,chebyshev,6,2,uniform,"{'leaf_size': 38, 'metric': 'chebyshev', 'n_neighbors': 6, 'p': 2, 'weights': 'uniform'}",-0.5366795692569191,0.37863003144812923,0.19124537455013035,0.17939582905932105,0.43645326328777834,-0.32985561382645123,-1.7347239295994217,-1.265471771881732,0.47323102515075666,-0.2698373806419998,-0.24776127417104082,0.7136545899294017,599,0.26840187029616525,0.4820842992937159,0.31156555488749016,0.30003894214173854,0.4090548760942124,0.23393052788405744,0.3783221370997105,0.23228507986911484,0.28165422343534263,0.3460346885052473,0.32433721995067955,0.07602464301426816
0,82,0.0008949995040893555,0.00025839812752503953,0.0007288455963134766,4.3178914575281e-05,38,chebyshev,6,2,distance,"{'leaf_size': 38, 'metric': 'chebyshev', 'n_neighbors': 6, 'p': 2, 'weights': 'distance'}",-0.6723859609673706,0.3746765669343012,0.193333388221397,0.18785032976809124,0.4247870293082383,-0.3456151590324188,-1.8482699872262423,-1.2564375815196502,0.4497352059610713,-0.2748811635742294,-0.2767207332126812,0.7397202122248471,629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0009896993637084962,0.0002978895545646552,0.000722503662109375,4.545251211426859e-05,38,chebyshev,8,1,uniform,"{'leaf_size': 38, 'metric': 'chebyshev', 'n_neighbors': 8, 'p': 1, 'weights': 'uniform'}",-0.20366666974309888,0.2523768143562478,0.13512809445061535,-0.035272832342676086,0.19264677830684862,-0.24048042767866984,-0.7852093766157571,-0.9634481933794594,0.3505499001475715,-0.18946365443875512,-0.14868395669371332,0.4125676024854516,539,0.22441720493617645,0.3985505554008628,0.3141440144775681,0.30230327878561636,0.3355651149685205,0.27610010093717074,0.3349646688037413,0.18163998275405635,0.21726007294786265,0.31155879643163775,0.28965037904432134,0.062134039147166455
0,82,0.0009042978286743164,0.0002863057416527819,0.0007148027420043945,3.644630977932925e-05,38,chebyshev,8,1,distance,"{'leaf_size': 38, 'metric': 'chebyshev', 'n_neighbors': 8, 'p': 1, 'weights': 'distance'}",-0.31495603919844695,0.26152904826722145,0.14650549430245208,-0.00025221425469545977,0.21930810319611838,-0.256971490490004,-0.9965530982630662,-0.9745943774113899,0.3477583832960006,-0.19847392986861623,-0.17667001204244262,0.4576402741039172,559,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.000878000259399414,0.00028568708968045134,0.0006834745407104492,2.9607143237514643e-05,38,chebyshev,8,2,uniform,"{'leaf_size': 38, 'metric': 'chebyshev', 'n_neighbors': 8, 'p': 2, 'weights': 'uniform'}",-0.20366666974309888,0.2523768143562478,0.13512809445061535,-0.035272832342676086,0.19264677830684862,-0.24048042767866984,-0.7852093766157571,-0.9634481933794594,0.3505499001475715,-0.18946365443875512,-0.14868395669371332,0.4125676024854516,539,0.22441720493617645,0.3985505554008628,0.3141440144775681,0.30230327878561636,0.3355651149685205,0.27610010093717074,0.3349646688037413,0.18163998275405635,0.21726007294786265,0.31155879643163775,0.28965037904432134,0.062134039147166455
0,82,0.0009940862655639648,0.00032096594595740696,0.0007281780242919921,3.818209342702625e-05,38,chebyshev,8,2,distance,"{'leaf_size': 38, 'metric': 'chebyshev', 'n_neighbors': 8, 'p': 2, 'weights': 'distance'}",-0.31495603919844695,0.26152904826722145,0.14650549430245208,-0.00025221425469545977,0.21930810319611838,-0.256971490490004,-0.9965530982630662,-0.9745943774113899,0.3477583832960006,-0.19847392986861623,-0.17667001204244262,0.4576402741039172,559,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,82,0.0009129524230957031,0.00029913422066886263,0.0007053852081298828,2.6172496576765608e-05,38,chebyshev,10,1,uniform,"{'leaf_size': 38, 'metric': 'chebyshev', 'n_neighbors': 10, 'p': 1, 'weights': 'uniform'}",0.04686930356405161,0.39424207418495816,0.06939320550332762,-0.2741010921201341,0.22545044570699246,-0.24658234974161264,-0.6155581409406716,-0.7526778121772719,0.21774752654974494,-0.21964473233644966,-0.11548615718070651,0.354531255547322,459,0.20491578983305458,0.3378890112224253,0.2652125627932851,0.30986495991400487,0.31565949395943416,0.17800363657013185,0.2550839458547828,0.16293857862507388,0.18455901092405402,0.2829212093003288,0.2497048198996575,0.06003160887716332
0,82,0.0008913040161132813,0.00027259340276577506,0.0007147073745727539,2.8807447111240125e-05,38,chebyshev,10,1,distance,"{'leaf_size': 38, 'metric': 'chebyshev', 'n_neighbors': 10, 'p': 1, 'weights': 'distance'}",-0.058955365302130414,0.3903396167567562,0.09298709394146498,-0.19476974041528106,0.2403973195487954,-0.25871556137939944,-0.7946688094538559,-0.7724593639484614,0.23476726677190507,-0.2204417058526027,-0.1341519249332809,0.3845883548859894,489,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
